rate,term,payment
0.0431887969,30.0000000000,495.9807000000
0.1079723951,15.0000000000,1123.8974000000
0.0585651207,30.0000000000,590.3567000000
0.1120314677,30.0000000000,967.7050000000
0.0907430742,15.0000000000,1018.6917000000
0.0662415181,30.0000000000,640.2549000000
0.0862699628,15.0000000000,992.1979000000
0.0583042907,15.0000000000,834.7231000000
0.1106513737,30.0000000000,957.2486000000
0.1019937505,30.0000000000,892.3401000000
0.0806063706,30.0000000000,737.9961000000
0.0723793420,30.0000000000,681.3581000000
0.0591622381,15.0000000000,839.3374000000
0.0423590715,15.0000000000,751.5654000000
0.0383168601,30.0000000000,467.7630000000
0.0893680033,30.0000000000,800.0794000000
0.0888147151,30.0000000000,796.1089000000
0.0646069022,15.0000000000,868.9478000000
0.0964695559,30.0000000000,851.5971000000
0.0604596837,15.0000000000,846.3423000000
0.0842209987,15.0000000000,980.1786000000
0.0936068119,30.0000000000,830.7084000000
0.0614062859,15.0000000000,851.4733000000
0.0726534697,15.0000000000,913.7282000000
0.0708409716,15.0000000000,903.5365000000
0.0916797224,15.0000000000,1024.2832000000
0.0713573372,15.0000000000,906.4338000000
0.0761343855,30.0000000000,706.9986000000
0.0929161763,15.0000000000,1031.6874000000
0.0761430319,15.0000000000,933.5197000000
0.0896980439,15.0000000000,1012.4711000000
0.0655918937,15.0000000000,874.3645000000
0.0645201347,30.0000000000,628.9155000000
0.0899833469,15.0000000000,1014.1675000000
0.0385564969,15.0000000000,732.4751000000
0.0953266101,15.0000000000,1046.1964000000
0.0564151863,30.0000000000,576.6998000000
0.0663519297,30.0000000000,640.9851000000
0.0844895857,15.0000000000,981.7499000000
0.0607703612,15.0000000000,848.0244000000
0.0529341288,15.0000000000,806.1622000000
0.0681048715,30.0000000000,652.6239000000
0.0543622379,30.0000000000,563.7941000000
0.0774597051,30.0000000000,716.1338000000
0.1154861948,30.0000000000,994.0027000000
0.0452426558,15.0000000000,766.2340000000
0.0547749601,15.0000000000,815.8898000000
0.0573996537,15.0000000000,829.8729000000
0.0402306786,15.0000000000,740.8444000000
0.0468290637,30.0000000000,517.6109000000
0.0737931098,30.0000000000,690.9690000000
0.0776433732,30.0000000000,717.4033000000
0.0794906638,15.0000000000,952.7140000000
0.0734923349,15.0000000000,918.4656000000
0.0677463040,15.0000000000,886.2756000000
0.0678519994,15.0000000000,886.8622000000
0.0989906049,15.0000000000,1068.4384000000
0.0880656671,30.0000000000,790.7439000000
0.0673513844,30.0000000000,647.6105000000
0.0796167888,15.0000000000,953.4411000000
0.0642559814,15.0000000000,867.0224000000
0.0680575978,15.0000000000,888.0038000000
0.0720968038,30.0000000000,679.4437000000
0.0571576432,15.0000000000,828.5780000000
0.0583888988,30.0000000000,589.2319000000
0.0203477878,15.0000000000,645.1114000000
0.0532770763,30.0000000000,557.0265000000
0.0392116235,30.0000000000,472.8814000000
0.0646785095,15.0000000000,869.3410000000
0.0764266290,30.0000000000,709.0092000000
0.0414505547,30.0000000000,485.8157000000
0.1152608257,15.0000000000,1169.8485000000
0.0795875271,30.0000000000,730.8912000000
0.0909447228,15.0000000000,1019.8942000000
0.0523937660,30.0000000000,551.5459000000
0.0482483531,30.0000000000,526.1676000000
0.0557319339,15.0000000000,820.9727000000
0.0970579789,15.0000000000,1056.6785000000
0.0609620851,30.0000000000,605.7499000000
0.0607479929,30.0000000000,604.3680000000
0.0469114260,15.0000000000,774.7982000000
0.0356301208,15.0000000000,717.9809000000
0.0629851120,30.0000000000,618.8757000000
0.0667855003,15.0000000000,880.9529000000
0.0601161007,15.0000000000,844.4842000000
0.0656133108,15.0000000000,874.4825000000
0.0559808539,15.0000000000,822.2977000000
0.0612878290,15.0000000000,850.8303000000
0.0448813737,15.0000000000,764.3872000000
0.0988795852,15.0000000000,1067.7611000000
0.0725021045,30.0000000000,682.1906000000
0.0834640598,30.0000000000,758.0548000000
0.0626218511,30.0000000000,616.5099000000
0.0769388042,30.0000000000,712.5381000000
0.0816052239,30.0000000000,744.9855000000
0.0657100024,15.0000000000,875.0153000000
0.0507021881,15.0000000000,794.4563000000
0.0602801224,15.0000000000,845.3710000000
0.0294883606,30.0000000000,418.8497000000
0.0791591719,30.0000000000,727.9115000000
0.0810210169,15.0000000000,961.5557000000
0.0799890449,15.0000000000,955.5888000000
0.0769540154,15.0000000000,938.1510000000
0.0465414968,30.0000000000,515.8855000000
0.0831530372,30.0000000000,755.8625000000
0.0347595484,30.0000000000,447.7035000000
0.0911308909,30.0000000000,812.7730000000
0.0611240036,15.0000000000,849.9414000000
0.1059617889,15.0000000000,1111.3690000000
0.0774623688,15.0000000000,941.0602000000
0.0870814469,30.0000000000,783.7129000000
0.0846178656,30.0000000000,766.2069000000
0.0821170378,15.0000000000,967.9138000000
0.0944036116,15.0000000000,1040.6290000000
0.0383042920,15.0000000000,731.2191000000
0.0571167638,15.0000000000,828.3594000000
0.0678552413,15.0000000000,886.8802000000
0.0872402194,15.0000000000,997.9151000000
0.0929137944,30.0000000000,825.6758000000
0.0476548848,30.0000000000,522.5813000000
0.0932437660,30.0000000000,828.0708000000
0.0715554239,15.0000000000,907.5466000000
0.0728518380,30.0000000000,684.5643000000
0.0977697833,15.0000000000,1061.0025000000
0.0855074248,30.0000000000,772.5125000000
0.0764932284,30.0000000000,709.4677000000
0.0762987213,15.0000000000,934.4079000000
0.0547576493,15.0000000000,815.7980000000
0.0687820297,15.0000000000,892.0327000000
0.0672551473,15.0000000000,883.5525000000
0.0780678543,30.0000000000,720.3403000000
0.0681244553,30.0000000000,652.7544000000
0.0968137322,15.0000000000,1055.1967000000
0.0607181360,30.0000000000,604.1753000000
0.0587215334,30.0000000000,591.3558000000
0.0635253796,15.0000000000,863.0213000000
0.0880220648,15.0000000000,1002.5341000000
0.0658188664,15.0000000000,875.6153000000
0.0743343502,30.0000000000,694.6621000000
0.0540286417,15.0000000000,811.9380000000
0.0762336930,15.0000000000,934.0368000000
0.0689380383,15.0000000000,892.9016000000
0.0911979013,15.0000000000,1021.4050000000
0.0706997143,15.0000000000,902.7447000000
0.0935364727,30.0000000000,830.1971000000
0.0872252745,30.0000000000,784.7391000000
0.0417605122,30.0000000000,487.6204000000
0.0989742562,30.0000000000,870.0012000000
0.0884038076,30.0000000000,793.1643000000
0.0531967026,30.0000000000,556.5268000000
0.0568100020,30.0000000000,579.1970000000
0.0460713381,15.0000000000,770.4800000000
0.0763983902,15.0000000000,934.9767000000
0.0481275501,30.0000000000,525.4366000000
0.1144272979,30.0000000000,985.9241000000
0.0927497642,30.0000000000,824.4860000000
0.0937472620,30.0000000000,831.7294000000
0.0666781249,30.0000000000,643.1444000000
0.0600875320,15.0000000000,844.3298000000
0.0797286968,30.0000000000,731.8741000000
0.0726918044,30.0000000000,683.4777000000
0.0682071049,15.0000000000,888.8345000000
0.0619860915,30.0000000000,612.3787000000
0.0812487144,30.0000000000,742.4882000000
0.0815031288,15.0000000000,964.3498000000
0.0854389606,30.0000000000,772.0266000000
0.0550994043,15.0000000000,817.6110000000
0.0738001007,30.0000000000,691.0166000000
0.0764866313,15.0000000000,935.4805000000
0.0253979463,30.0000000000,397.1930000000
0.0482337816,15.0000000000,781.6236000000
0.0602555834,15.0000000000,845.2383000000
0.1032785209,15.0000000000,1094.7507000000
0.0853516014,30.0000000000,771.4067000000
0.0557287144,15.0000000000,820.9555000000
0.0853971734,30.0000000000,771.7300000000
0.0525305920,30.0000000000,552.3932000000
0.0640037390,15.0000000000,865.6399000000
0.0559460165,30.0000000000,573.7386000000
0.0832878542,15.0000000000,974.7293000000
0.0330081177,15.0000000000,705.1409000000
0.0906139667,15.0000000000,1017.9222000000
0.0614543395,30.0000000000,608.9326000000
0.0479241935,15.0000000000,780.0226000000
0.0653648541,15.0000000000,873.1144000000
0.0660876998,30.0000000000,639.2382000000
0.0246726527,15.0000000000,665.2494000000
0.0871738812,30.0000000000,784.3724000000
0.0456534642,15.0000000000,768.3372000000
0.0578463030,15.0000000000,832.2656000000
0.0397487574,30.0000000000,475.9680000000
0.0627701404,15.0000000000,858.8959000000
0.0894912891,15.0000000000,1011.2426000000
0.0366221053,30.0000000000,458.1482000000
0.0613139770,15.0000000000,850.9722000000
0.0684394832,15.0000000000,890.1264000000
0.0805037045,30.0000000000,737.2790000000
0.0624870397,15.0000000000,857.3522000000
0.0642297129,15.0000000000,866.8784000000
0.0460710373,30.0000000000,513.0690000000
0.0354292986,30.0000000000,451.4445000000
0.0534909831,15.0000000000,809.0979000000
0.0492096968,30.0000000000,532.0020000000
0.0658691275,15.0000000000,875.8924000000
0.0655952159,15.0000000000,874.3828000000
0.0645055082,15.0000000000,868.3913000000
0.0942553709,30.0000000000,835.4267000000
0.0484341411,30.0000000000,527.2927000000
0.0516945574,30.0000000000,547.2255000000
0.0838028549,15.0000000000,977.7348000000
0.0953460782,30.0000000000,843.3804000000
0.1114432988,15.0000000000,1145.6764000000
0.0608069486,30.0000000000,604.7484000000
0.0486315910,30.0000000000,528.4897000000
0.0687411726,15.0000000000,891.8052000000
0.0617263318,30.0000000000,610.6942000000
0.0973689555,15.0000000000,1058.5666000000
0.0481347590,15.0000000000,781.1113000000
0.0635717826,15.0000000000,863.2751000000
0.1278276305,30.0000000000,1089.2456000000
0.0695083461,15.0000000000,896.0818000000
0.0897703929,15.0000000000,1012.9012000000
0.0830169908,15.0000000000,973.1504000000
0.0704660295,30.0000000000,668.4353000000
0.0657266767,30.0000000000,636.8546000000
0.0892344511,15.0000000000,1009.7175000000
0.0788484112,15.0000000000,949.0159000000
0.0759723248,30.0000000000,705.8845000000
0.0969622979,30.0000000000,855.2084000000
0.1111542121,30.0000000000,961.0551000000
0.0592712135,30.0000000000,594.8731000000
0.0548171548,15.0000000000,816.1135000000
0.0702265624,15.0000000000,900.0954000000
0.0686391639,30.0000000000,656.1884000000
0.0808099940,30.0000000000,739.4190000000
0.1003020628,30.0000000000,879.8045000000
0.0353062575,15.0000000000,716.3874000000
0.0437007469,15.0000000000,758.3699000000
0.0594510015,15.0000000000,840.8937000000
0.0203580842,30.0000000000,371.4127000000
0.0479007482,30.0000000000,524.0656000000
0.0449927391,15.0000000000,764.9562000000
0.1018070043,15.0000000000,1085.6868000000
0.0688346915,30.0000000000,657.4948000000
0.0464922654,15.0000000000,772.6419000000
0.0696677072,15.0000000000,896.9715000000
0.0560035711,30.0000000000,574.1015000000
0.0405686696,30.0000000000,480.6996000000
0.0969301030,30.0000000000,854.9723000000
0.1028882324,15.0000000000,1092.3432000000
0.1052586618,30.0000000000,916.6737000000
0.0983644782,30.0000000000,865.5099000000
0.0818484159,15.0000000000,966.3535000000
0.0617543739,15.0000000000,853.3644000000
0.0870481064,15.0000000000,996.7818000000
0.0640459789,30.0000000000,625.8070000000
0.0641417255,30.0000000000,626.4342000000
0.0447668480,30.0000000000,505.3009000000
0.0862552044,15.0000000000,992.1111000000
0.1043473149,30.0000000000,909.8632000000
0.0837454070,30.0000000000,760.0398000000
0.0443395460,15.0000000000,761.6222000000
0.0677404431,15.0000000000,886.2431000000
0.0438850615,15.0000000000,759.3074000000
0.0877344106,30.0000000000,788.3752000000
0.0676162447,30.0000000000,649.3710000000
0.0587980766,15.0000000000,837.3771000000
0.0451862311,15.0000000000,765.9454000000
0.0609057627,30.0000000000,605.3862000000
0.0533080764,15.0000000000,808.1329000000
0.0201438699,30.0000000000,370.3393000000
0.0708938578,30.0000000000,671.3164000000
0.0737804363,30.0000000000,690.8826000000
0.0595039530,15.0000000000,841.1792000000
0.0591003164,15.0000000000,839.0039000000
0.0815938238,30.0000000000,744.9056000000
0.0435045668,30.0000000000,497.8387000000
0.0628994802,15.0000000000,859.6016000000
0.0726343117,15.0000000000,913.6201000000
0.0616938467,30.0000000000,610.4837000000
0.0535761686,15.0000000000,809.5475000000
0.0798370610,30.0000000000,732.6290000000
0.0774384638,15.0000000000,940.9233000000
0.0519619001,15.0000000000,801.0512000000
0.0661246176,30.0000000000,639.4821000000
0.0717715941,15.0000000000,908.7618000000
0.0618323081,15.0000000000,853.7881000000
0.0491479163,15.0000000000,786.3621000000
0.0690616955,30.0000000000,659.0128000000
0.0609391595,30.0000000000,605.6019000000
0.0382849739,15.0000000000,731.1230000000
0.0927282176,30.0000000000,824.3298000000
0.0893102320,30.0000000000,799.6645000000
0.0634453321,30.0000000000,621.8786000000
0.0504752418,30.0000000000,539.7298000000
0.0685103651,30.0000000000,655.3284000000
0.1014555555,15.0000000000,1083.5273000000
0.0614084953,15.0000000000,851.4853000000
0.0615538636,30.0000000000,609.5769000000
0.0635887484,15.0000000000,863.3679000000
0.0471253215,15.0000000000,775.8999000000
0.0705383809,15.0000000000,901.8409000000
0.0855386527,30.0000000000,772.7342000000
0.0553409725,30.0000000000,569.9302000000
0.0777216950,15.0000000000,942.5461000000
0.0312313725,15.0000000000,696.5193000000
0.0236994184,15.0000000000,660.6842000000
0.0700717529,15.0000000000,899.2295000000
0.0619124376,30.0000000000,611.9009000000
0.0655500305,30.0000000000,635.6896000000
0.0679670766,15.0000000000,887.5011000000
0.0443618007,30.0000000000,502.9003000000
0.0758270082,15.0000000000,931.7182000000
0.0622100702,15.0000000000,855.8435000000
0.0546690102,15.0000000000,815.3281000000
0.0632222446,30.0000000000,620.4222000000
0.0959906748,15.0000000000,1050.2108000000
0.1028540317,15.0000000000,1092.1324000000
0.0973585963,30.0000000000,858.1162000000
0.0718251828,15.0000000000,909.0632000000
0.0569495038,30.0000000000,580.0805000000
0.0836431679,15.0000000000,976.8024000000
0.0491334145,30.0000000000,531.5379000000
0.0555961722,30.0000000000,571.5351000000
0.0338343457,15.0000000000,709.1720000000
0.0573084651,15.0000000000,829.3848000000
0.0901425914,30.0000000000,805.6488000000
0.0712662465,30.0000000000,673.8282000000
0.0999949121,15.0000000000,1074.5740000000
0.0505721958,30.0000000000,540.3241000000
0.0304632599,30.0000000000,424.1066000000
0.0582113189,15.0000000000,834.2239000000
0.0684436171,15.0000000000,890.1494000000
0.1112036478,30.0000000000,961.4295000000
0.0751854025,30.0000000000,700.4845000000
0.0912362639,30.0000000000,813.5338000000
0.0822896742,30.0000000000,749.7885000000
0.0662619432,15.0000000000,878.0597000000
0.0509067265,15.0000000000,795.5250000000
0.0779571043,15.0000000000,943.8959000000
0.0596326342,30.0000000000,597.1907000000
0.0567890886,15.0000000000,826.6082000000
0.0992452155,15.0000000000,1069.9923000000
0.1194604885,30.0000000000,1024.4616000000
0.1006775206,15.0000000000,1078.7538000000
0.0593218137,30.0000000000,595.1973000000
0.0479276098,15.0000000000,780.0402000000
0.0558810713,30.0000000000,573.3293000000
0.0658375981,30.0000000000,637.5865000000
0.0749590842,15.0000000000,926.7799000000
0.0665116704,30.0000000000,642.0421000000
0.0917761625,30.0000000000,817.4353000000
0.0525183230,30.0000000000,552.3172000000
0.0578534492,15.0000000000,832.3039000000
0.0990216768,30.0000000000,870.3508000000
0.0628032946,30.0000000000,617.6911000000
0.0761573653,15.0000000000,933.6014000000
0.0703659090,15.0000000000,900.8752000000
0.0609078916,30.0000000000,605.4000000000
0.0830109517,30.0000000000,754.8617000000
0.0854298289,30.0000000000,771.9618000000
0.0694541744,15.0000000000,895.7795000000
0.0625483900,15.0000000000,857.6866000000
0.0535318917,15.0000000000,809.3138000000
0.0486912657,30.0000000000,528.8518000000
0.0424843092,15.0000000000,752.1990000000
0.0520116205,15.0000000000,801.3121000000
0.0477539414,30.0000000000,523.1791000000
0.0983201732,30.0000000000,865.1838000000
0.0864063048,15.0000000000,993.0003000000
0.0518300146,15.0000000000,800.3593000000
0.0310233188,15.0000000000,695.5139000000
0.0660311443,30.0000000000,638.8645000000
0.0849484922,30.0000000000,768.5485000000
0.1050808625,30.0000000000,915.3439000000
0.0637217637,30.0000000000,623.6852000000
0.0785426052,15.0000000000,947.2576000000
0.0442236793,30.0000000000,502.0831000000
0.0503821167,30.0000000000,539.1594000000
0.0449124038,15.0000000000,764.5457000000
0.0677041141,15.0000000000,886.0415000000
0.0832831197,15.0000000000,974.7016000000
0.0571532183,30.0000000000,581.3717000000
0.0521445383,15.0000000000,802.0099000000
0.0664060059,15.0000000000,878.8553000000
0.1030253919,30.0000000000,900.0094000000
0.0908936682,30.0000000000,811.0611000000
0.1033052686,15.0000000000,1094.9157000000
0.0731948491,15.0000000000,916.7841000000
0.0943706013,30.0000000000,836.2659000000
0.0703774665,15.0000000000,900.9399000000
0.0642249262,30.0000000000,626.9794000000
0.0903561433,30.0000000000,807.1865000000
0.0735979107,30.0000000000,689.6389000000
0.0679060880,15.0000000000,887.1625000000
0.0717516514,30.0000000000,677.1078000000
0.0604242432,15.0000000000,846.1506000000
0.0507570304,30.0000000000,541.4578000000
0.0857323821,15.0000000000,989.0373000000
0.0604914265,30.0000000000,602.7136000000
0.0693752944,15.0000000000,895.3393000000
0.0730204811,15.0000000000,915.7993000000
0.0479924085,30.0000000000,524.6195000000
0.0966988236,15.0000000000,1054.5000000000
0.0670995060,30.0000000000,645.9382000000
0.0805928988,30.0000000000,737.9020000000
0.0584634104,15.0000000000,835.5778000000
